"Step","llm_v4_direct_select_pos_1 - total_success","llm_v4_direct_select_pos_1 - total_success__MIN","llm_v4_direct_select_pos_1 - total_success__MAX","llm_v3_pos_neg_dst - total_success","llm_v3_pos_neg_dst - total_success__MIN","llm_v3_pos_neg_dst - total_success__MAX","fbe_baseline - total_success","fbe_baseline - total_success__MIN","fbe_baseline - total_success__MAX","llm_v2_pos_cot - total_success","llm_v2_pos_cot - total_success__MIN","llm_v2_pos_cot - total_success__MAX","l3mvn_baseline_local_step_15 - total_success","l3mvn_baseline_local_step_15 - total_success__MIN","l3mvn_baseline_local_step_15 - total_success__MAX","llm_v1_no_cot_local_step_15 - total_success","llm_v1_no_cot_local_step_15 - total_success__MIN","llm_v1_no_cot_local_step_15 - total_success__MAX","sem_exp_baseline - total_success","sem_exp_baseline - total_success__MIN","sem_exp_baseline - total_success__MAX"
"18080","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.4646153846153846","0.4646153846153846","0.4646153846153846","0.4657534246575342","0.4657534246575342","0.4657534246575342","0.4680232558139535","0.4680232558139535","0.4680232558139535","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.38273615635179153","0.38273615635179153","0.38273615635179153"
"18090","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.4646153846153846","0.4646153846153846","0.4646153846153846","0.4657534246575342","0.4657534246575342","0.4657534246575342","0.4680232558139535","0.4680232558139535","0.4680232558139535","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.38273615635179153","0.38273615635179153","0.38273615635179153"
"18100","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46390168970814133","0.46390168970814133","0.46390168970814133","0.4657534246575342","0.4657534246575342","0.4657534246575342","0.46734397677793904","0.46734397677793904","0.46734397677793904","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.38273615635179153","0.38273615635179153","0.38273615635179153"
"18110","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46319018404907975","0.46319018404907975","0.46319018404907975","0.4657534246575342","0.4657534246575342","0.4657534246575342","0.46734397677793904","0.46734397677793904","0.46734397677793904","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.38273615635179153","0.38273615635179153","0.38273615635179153"
"18120","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46319018404907975","0.46319018404907975","0.46319018404907975","0.46656534954407297","0.46656534954407297","0.46656534954407297","0.46734397677793904","0.46734397677793904","0.46734397677793904","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.38273615635179153","0.38273615635179153","0.38273615635179153"
"18130","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46319018404907975","0.46319018404907975","0.46319018404907975","0.46656534954407297","0.46656534954407297","0.46656534954407297","0.46734397677793904","0.46734397677793904","0.46734397677793904","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.38273615635179153","0.38273615635179153","0.38273615635179153"
"18140","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46319018404907975","0.46319018404907975","0.46319018404907975","0.4658573596358118","0.4658573596358118","0.4658573596358118","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.38273615635179153","0.38273615635179153","0.38273615635179153"
"18150","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46319018404907975","0.46319018404907975","0.46319018404907975","0.4658573596358118","0.4658573596358118","0.4658573596358118","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.3821138211382114","0.3821138211382114","0.3821138211382114"
"18160","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46248085758039814","0.46248085758039814","0.46248085758039814","0.4658573596358118","0.4658573596358118","0.4658573596358118","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.49770992366412214","0.49770992366412214","0.49770992366412214","0.3821138211382114","0.3821138211382114","0.3821138211382114"
"18170","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46248085758039814","0.46248085758039814","0.46248085758039814","0.4658573596358118","0.4658573596358118","0.4658573596358118","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3821138211382114","0.3821138211382114","0.3821138211382114"
"18180","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47530864197530864","0.47530864197530864","0.47530864197530864","0.46248085758039814","0.46248085758039814","0.46248085758039814","0.4658573596358118","0.4658573596358118","0.4658573596358118","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18190","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.4753846153846154","0.4753846153846154","0.4753846153846154","0.4617737003058104","0.4617737003058104","0.4617737003058104","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18200","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.4753846153846154","0.4753846153846154","0.4753846153846154","0.4617737003058104","0.4617737003058104","0.4617737003058104","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18210","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47465437788018433","0.47465437788018433","0.47465437788018433","0.46106870229007635","0.46106870229007635","0.46106870229007635","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18220","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47465437788018433","0.47465437788018433","0.47465437788018433","0.46106870229007635","0.46106870229007635","0.46106870229007635","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18230","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47465437788018433","0.47465437788018433","0.47465437788018433","0.4627092846270928","0.4627092846270928","0.4627092846270928","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18240","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47465437788018433","0.47465437788018433","0.47465437788018433","0.4627092846270928","0.4627092846270928","0.4627092846270928","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18250","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47465437788018433","0.47465437788018433","0.47465437788018433","0.4627092846270928","0.4627092846270928","0.4627092846270928","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969512195121951","0.4969512195121951","0.4969512195121951","0.3814935064935065","0.3814935064935065","0.3814935064935065"
"18260","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.4754601226993865","0.4754601226993865","0.4754601226993865","0.4627092846270928","0.4627092846270928","0.4627092846270928","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969604863221885","0.4969604863221885","0.4969604863221885","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18270","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.4762633996937213","0.4762633996937213","0.4762633996937213","0.4627092846270928","0.4627092846270928","0.4627092846270928","0.46515151515151515","0.46515151515151515","0.46515151515151515","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969604863221885","0.4969604863221885","0.4969604863221885","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18280","0.4947683109118087","0.4947683109118087","0.4947683109118087","0.47553516819571867","0.47553516819571867","0.47553516819571867","0.46200607902735563","0.46200607902735563","0.46200607902735563","0.4659606656580938","0.4659606656580938","0.4659606656580938","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969604863221885","0.4969604863221885","0.4969604863221885","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18290","0.4955223880597015","0.4955223880597015","0.4955223880597015","0.47480916030534354","0.47480916030534354","0.47480916030534354","0.46200607902735563","0.46200607902735563","0.46200607902735563","0.4659606656580938","0.4659606656580938","0.4659606656580938","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969604863221885","0.4969604863221885","0.4969604863221885","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18300","0.4955223880597015","0.4955223880597015","0.4955223880597015","0.47480916030534354","0.47480916030534354","0.47480916030534354","0.46200607902735563","0.46200607902735563","0.46200607902735563","0.4652567975830816","0.4652567975830816","0.4652567975830816","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4969604863221885","0.4969604863221885","0.4969604863221885","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18310","0.4955223880597015","0.4955223880597015","0.4955223880597015","0.47480916030534354","0.47480916030534354","0.47480916030534354","0.46200607902735563","0.46200607902735563","0.46200607902735563","0.4652567975830816","0.4652567975830816","0.4652567975830816","0.467438494934877","0.467438494934877","0.467438494934877","0.496206373292868","0.496206373292868","0.496206373292868","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18320","0.4955223880597015","0.4955223880597015","0.4955223880597015","0.47480916030534354","0.47480916030534354","0.47480916030534354","0.46200607902735563","0.46200607902735563","0.46200607902735563","0.4645550527903469","0.4645550527903469","0.4645550527903469","0.467438494934877","0.467438494934877","0.467438494934877","0.496206373292868","0.496206373292868","0.496206373292868","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18330","0.4955223880597015","0.4955223880597015","0.4955223880597015","0.47480916030534354","0.47480916030534354","0.47480916030534354","0.4613050075872534","0.4613050075872534","0.4613050075872534","0.4645550527903469","0.4645550527903469","0.4645550527903469","0.4667630057803468","0.4667630057803468","0.4667630057803468","0.496206373292868","0.496206373292868","0.496206373292868","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18340","0.4955223880597015","0.4955223880597015","0.4955223880597015","0.47560975609756095","0.47560975609756095","0.47560975609756095","0.4613050075872534","0.4613050075872534","0.4613050075872534","0.4645550527903469","0.4645550527903469","0.4645550527903469","0.4667630057803468","0.4667630057803468","0.4667630057803468","0.4947049924357035","0.4947049924357035","0.4947049924357035","0.3824959481361426","0.3824959481361426","0.3824959481361426"
"18350","0.4947839046199702","0.4947839046199702","0.4947839046199702","0.47560975609756095","0.47560975609756095","0.47560975609756095","0.4613050075872534","0.4613050075872534","0.4613050075872534","0.463855421686747","0.463855421686747","0.463855421686747","0.4667630057803468","0.4667630057803468","0.4667630057803468","0.4947049924357035","0.4947049924357035","0.4947049924357035","0.3818770226537217","0.3818770226537217","0.3818770226537217"
"18360","0.4947839046199702","0.4947839046199702","0.4947839046199702","0.47560975609756095","0.47560975609756095","0.47560975609756095","0.4613050075872534","0.4613050075872534","0.4613050075872534","0.463855421686747","0.463855421686747","0.463855421686747","0.4667630057803468","0.4667630057803468","0.4667630057803468","0.4947049924357035","0.4947049924357035","0.4947049924357035","0.3818770226537217","0.3818770226537217","0.3818770226537217"
